0,1,2,3
Fox on the Run,The Sweet,1975,rock
Who Loves You,The Four Seasons,1975,rock
Jive Talkin',Bee Gees,1975,rock
Island Girl,Elton John,1975,rock
Fame,David Bowie,1975,rock
50 Ways to Leave Your Lover,Paul Simon,1975,rock
Boogie On Reggae Woman,Stevie Wonder,1975,rock
This Will Be,Natalie Cole,1975,rock
It Only Takes a Minute,Tavares,1975,rock
Take It to the Limit,Eagles,1975,rock
Philadelphia Freedom,Elton John,1975,rock
I'm on Fire,Dwight Twilley Band,1975,rock
"Fly, Robin, Fly",Silver Convention,1975,rock
Money Honey,Bay City Rollers,1975,rock
18 with a Bullet,Pete Wingfield,1975,rock
One of These Nights,Eagles,1975,rock
Sailing,Rod Stewart,1975,rock
You're No Good,Linda Ronstadt,1975,rock
Sister Golden Hair,America,1975,rock
Blue Eyes Crying in the Rain,Willie Nelson,1975,rock
At Seventeen,Janis Ian,1975,rock
Young Americans,David Bowie,1975,rock
Someone Saved My Life Tonight,Elton John,1975,rock
Pick Up the Pieces,Average White Band,1975,rock
Miracles,Jefferson Starship,1975,rock
Love Is the Drug,Roxy Music,1975,rock
Never Can Say Goodbye,Gloria Gaynor,1975,rock
No No Song,Ringo Starr,1975,rock
How Sweet It Is (To Be Loved by You),James Taylor,1975,rock
Shining Star,"Earth, Wind & Fire",1975,rock
Nights on Broadway,Bee Gees,1975,rock
Evil Woman,Electric Light Orchestra,1975,rock
Poetry Man,Phoebe Snow,1975,rock
Let's Do It Again,The Staple Singers,1975,rock
Black Superman-Muhammad Ali,Johnny Wakelin & The Kinshasa Band,1975,rock
Midnight Blue,Melissa Manchester,1975,rock
Baby That's Backatcha,Smokey Robinson,1975,rock
Moonlighting,Leo Sayer,1975,rock
The Hustle,Van McCoy,1975,rock
Doctor's Orders,Carol Douglas,1975,rock
Bad Time,Grand Funk Railroad,1975,rock
How Long,Ace,1975,rock
Old Days,Chicago,1975,rock
Rockin'Chair,Gwen McCrae,1975,rock
Love Hurts,Jim Capaldi,1975,rock
Black Water,The Doobie Brothers,1975,rock
Ballroom Blitz,The Sweet,1975,rock
Squeeze Box,The Who,1975,rock
Action,The Sweet,1975,rock
Feel Like Makin' Love,Bad Company,1975,rock
When Will I Be Loved,Linda Ronstadt,1975,rock
Heat Wave,Linda Ronstadt,1975,rock
My Little Town,Simon & Garfunkel,1975,rock
Delilah,The Sensational Alex Harvey Band,1975,rock
Gone at Last,Simon Paul,1975,rock
This Old Heart of Mine,Rod Stewart,1975,rock
Lyin' Eyes,Eagles,1975,rock
In Dulce Jubilo / On Horseback,Mike Oldfield,1975,rock
Art for Art's Sake,10cc,1975,rock
Nightingale,Carole King,1975,rock
Autobahn,Kraftwerk,1975,rock
You,George Harrison,1975,rock
Take Me in Your Arms (Rock Me),The Doobie Brothers,1975,rock
Roll On Down the Highway,Bachman-Turner Overdrive,1975,rock
Imagine,John Lennon,1975,rock
Life Is a Minestrone,10cc,1975,rock
Slow Ride,Foghat,1975,rock
Hey You,Bachman-Turner Overdrive,1975,rock
Bringing It Back,Elvis Presley,1975,rock
Tracks of My Tears,Linda Ronstadt,1975,rock
Only Women Bleed,Alice Cooper,1975,rock
Rock and Roll All Nite,KISS,1975,rock
I'll Play for You,Seals & Crofts,1975,rock
You Are So Beautiful,Joe Cocker,1975,rock
Harry Truman,Chicago,1975,rock
Daisy Jane,America,1975,rock
T-R-O-U-B-L-E,Elvis Presley,1975,rock
Venus and Mars / Rock Show,Paul McCartney,1975,rock
Stand by Me,John Lennon,1975,rock
Born to Run,Bruce Springsteen,1975,rock
Now I'm Here,Queen,1975,rock
In for a Penny,Slade,1975,rock
High Fly,John Miles,1975,rock
Over My Head,Fleetwood Mac,1975,rock
Dreamer,Supertramp,1975,rock
Just Too Many People,Melissa Manchester,1975,rock
Movin' On,Bad Company,1975,rock
Never Let Her Go,David Gates,1975,rock
Good Lovin' Gone Bad,Bad Company,1975,rock
Attitude Dancing,Carly Simon,1975,rock
Pandora's Box,Procol Harum,1975,rock
"Wake Up, Everybody (Part 1)",Harold Melvin & The Blue Notes,1976,rock
If You Leave Me Now,Chicago,1976,rock
Love to Love You Baby,Donna Summer,1976,rock
She's Gone,Hall & Oates,1976,rock
You Make Me Feel Like Dancing,Leo Sayer,1976,rock
Let 'Em In,Paul McCartney,1976,rock
Love Is the Drug,Roxy Music,1976,rock
Blinded by the Light,Manfred Mann,1976,rock
Tonight's the Night (Gonna Be Alright),Rod Stewart,1976,rock
Rock'n Me,Steve Miller Band,1976,rock
Sara Smile,Hall & Oates,1976,rock
New Kid in Town,Eagles,1976,rock
Turn the Beat Around,Vicki Sue Robinson,1976,rock
I'd Really Love to See You Tonight,England Dan & John Ford Coley,1976,rock
Don't Go Breaking My Heart,Kiki Dee,1976,rock
Young Hearts Run Free,Candi Staton,1976,rock
The Things We Do for Love,10cc,1976,rock
Silly Love Songs,Paul McCartney & Wings,1976,rock
Right Back Where We Started From,Maxine Nightingale,1976,rock
Somebody to Love,Queen,1976,rock
Take It to the Limit,Eagles,1976,rock
50 Ways to Leave Your Lover,Simon Paul,1976,rock
Fly Like an Eagle,Steve Miller Band,1976,rock
Sorry Seems to Be the Hardest Word,Elton John,1976,rock
Golden Years,David Bowie,1976,rock
The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,1976,rock
I Love Music (Part 1),The O'Jays,1976,rock
Show Me the Way,Peter Frampton,1976,rock
Hold Back the Night,The Trammps,1976,rock
I Want You,Marvin Gaye,1976,rock
Livin' Thing,Electric Light Orchestra,1976,rock
Get Closer,Seals & Crofts,1976,rock
Shannon,Henry Gross,1976,rock
The Killing of Georgie,Rod Stewart,1976,rock
Tear the Roof Off the Sucker (Give Up the Funk),Parliament,1976,rock
Kiss and Say Goodbye,The Manhattans,1976,rock
More Than a Feeling,Boston,1976,rock
Walk This Way,Aerosmith,1976,rock
Livin' for the Weekend,The O'Jays,1976,rock
Rock and Roll Music,The Beach Boys,1976,rock
You Sexy Thing,Hot Chocolate,1976,rock
The Rubberband Man,The Spinners,1976,rock
Theme from Mahogany (Do You Know Where You're Going To),Diana Ross,1976,rock
You're My Best Friend,Queen,1976,rock
Fooled Around and Fell in Love,Elvin Bishop,1976,rock
Night Moves,Bob Seger,1976,rock
That's Where the Happy People Go,The Trammps,1976,rock
Misty Blue,Dorothy Moore,1976,rock
Good Hearted Woman,Waylon Jennings & Willie Nelson,1976,rock
Silver Star,The Four Seasons,1976,rock
Love Hangover,Diana Ross,1976,rock
Lost without Your Love,Bread,1976,rock
Lowdown,Boz Scaggs,1976,rock
The Boys Are Back in Town,Thin Lizzy,1976,rock
I'll Be Good to You,Brothers Johnson,1976,rock
Still the One,Orleans,1976,rock
You Don't Have to Be a Star (To Be in My Show),Marilyn McCoo And Billy Davis Jr.,1976,rock
Year of the Cat,Al Stewart,1976,rock
Let Your Love Flow,The Bellamy Brothers,1976,rock
Music,John Miles,1976,rock
Got to Get You into My Life,The Beatles,1976,rock
Dream On,Aerosmith,1976,rock
Beth,KISS,1976,rock
Sailing,Rod Stewart,1976,rock
(Don't Fear) The Reaper,Blue Oyster Cult,1976,rock
Fool to Cry,The Rolling Stones,1976,rock
Portsmouth,Mike Oldfield,1976,rock
If You Know What I Mean,Neil Diamond,1976,rock
Rain,Status Quo,1976,rock
Let's Stick Together,Bryan Ferry,1976,rock
"December, 1963 (Oh, What a Night)",The Four Seasons,1976,rock
Say You Love Me,Fleetwood Mac,1976,rock
Do You Feel Like We Do,Peter Frampton,1976,rock
Magic Man,Heart,1976,rock
Nights Are Forever without You,England Dan & John Ford Coley,1976,rock
"I'm Mandy, Fly Me",10cc,1976,rock
I Never Cry,Alice Cooper,1976,rock
"Baby, I Love Your Way",Peter Frampton,1976,rock
With Your Love,Starship,1976,rock
Rhiannon,Fleetwood Mac,1976,rock
Strange Magic,Electric Light Orchestra,1976,rock
Carry On Wayward Son,Kansas,1976,rock
Take the Money and Run,Steve Miller Band,1976,rock
Hurt,Elvis Presley,1976,rock
Shower the People,James Taylor,1976,rock
Lost in France,Bonnie Tyler,1976,rock
Takin' It to the Streets,The Doobie Brothers,1976,rock
Grow Some Funk of Your Own,Elton John,1976,rock
Today's the Day,America,1976,rock
Hard Luck Woman,KISS,1976,rock
I Feel Like a Bullet (In the Gun of Robert Ford),Elton John,1976,rock
Beautiful Noise,Neil Diamond,1976,rock
Mystery Song,Status Quo,1976,rock
Let's Call It Quits,Slade,1976,rock
Love and Affection,Joan Armatrading,1976,rock
Last Child,Aerosmith,1976,rock
The Boston Tea Party,The Sensational Alex Harvey Band,1976,rock
I Love to Boogie,T. Rex,1976,rock
Jailbreak,Thin Lizzy,1976,rock
Young Blood,Bad Company,1976,rock
When I Need You,Leo Sayer,1977,rock
More Than a Feeling,Boston,1977,rock
We Are the Champions,Queen,1977,rock
I Wish,Stevie Wonder,1977,rock
It's a Heartache,Bonnie Tyler,1977,rock
Rich Girl,Hall & Oates,1977,rock
New Kid in Town,Eagles,1977,rock
You're in My Heart (The Final Acclaim),Rod Stewart,1977,rock
Whispering/Cherchez la Femme/Se Si Bon,Dr. Buzzard's Original Savannah Band,1977,rock
Sir Duke,Stevie Wonder,1977,rock
Just the Way You Are,Billy Joel,1977,rock
Nobody Does It Better,Carly Simon,1977,rock
Blue Bayou,Linda Ronstadt,1977,rock
Telephone Line,Electric Light Orchestra,1977,rock
Short People,Randy Newman,1977,rock
The Killing of Georgie (Parts 1 and 2),Rod Stewart,1977,rock
Lido Shuffle,Boz Scaggs,1977,rock
Slip Slidin' Away,Paul Simon,1977,rock
I Feel Love,Donna Summer,1977,rock
Dancing Queen,Abba,1977,rock
Don't Stop,Fleetwood Mac,1977,rock
Tryin' to Love Two,William Bell,1977,rock
My Heart Belongs to Me,Barbra Streisand,1977,rock
"Baby, What a Big Surprise",Chicago,1977,rock
"Got to Give It Up, Pt. I",Marvin Gaye,1977,rock
Cold as Ice,Foreigner,1977,rock
"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,1977,rock
Feels Like the First Time,Foreigner,1977,rock
Gettin' Ready for Love,Diana Ross,1977,rock
Don't Look Back,Boston,1977,rock
Angel in Your Arms,Hot,1977,rock
Whatcha Gonna Do?,Pablo Cruise,1977,rock
Margaritaville,Jimmy Buffett,1977,rock
Dreams,Fleetwood Mac,1977,rock
Hotel California,Eagles,1977,rock
It's So Easy,Linda Ronstadt,1977,rock
Don't Leave Me This Way,Thelma Houston,1977,rock
God Save the Queen,Sex Pistols,1977,rock
Maybe I'm Amazed,Paul McCartney & Wings,1977,rock
Swayin' to the Music (Slow Dancin'),Johnny Rivers,1977,rock
Fanfare for the Common Man,"Emerson, Lake & Palmer",1977,rock
You Make Me Feel Like Dancing,Leo Sayer,1977,rock
The Things We Do for Love,10cc,1977,rock
So into You,Atlanta Rhythm Section,1977,rock
Car Wash,Rose Royce,1977,rock
Smoke from a Distant Fire,Sanford & Townsend,1977,rock
Sound and Vision,David Bowie,1977,rock
Hot Line,The Sylvers,1977,rock
You Light Up My Life,Debby Boone,1977,rock
How Much Love,Leo Sayer,1977,rock
Handy Man,James Taylor,1977,rock
Just a Song Before I Go,"Crosby, Stills & Nash",1977,rock
Rockin' All Over the World,Status Quo,1977,rock
The King Is Gone,Ronnie McDowell,1977,rock
Go Your Own Way,Fleetwood Mac,1977,rock
Slowdown,John Miles,1977,rock
Fly Like an Eagle,Steve Miller Band,1977,rock
Send in the Clowns,Judy Collins,1977,rock
She's Not There,Santana,1977,rock
Sentimental Lady,Bob Welch,1977,rock
You Made Me Believe in Magic,Bay City Rollers,1977,rock
Come Sail Away,Styx,1977,rock
Good Morning Judge,10cc,1977,rock
You and Me,Alice Cooper,1977,rock
You Make Loving Fun,Fleetwood Mac,1977,rock
Peaches,The Stranglers,1977,rock
Goodbye Girl,David Gates,1977,rock
Desiree,Neil Diamond,1977,rock
Give a Little Bit,Supertramp,1977,rock
Pretty Vacant,Sex Pistols,1977,rock
Barracuda,Heart,1977,rock
Wonderous Stories,Yes,1977,rock
What's Your Name,Lynyrd Skynyrd,1977,rock
Help Is on its Way,Little River Band,1977,rock
It's Sad to Belong,England Dan & John Ford Coley,1977,rock
Black Betty,Ram Jam,1977,rock
Jet Airliner,Steve Miller Band,1977,rock
Gone Too Far,England Dan & John Ford Coley,1977,rock
No More Heroes,The Stranglers,1977,rock
Holidays in the Sun,Sex Pistols,1977,rock
This Is Tomorrow,Bryan Ferry,1977,rock
Something Better Change,The Stranglers,1977,rock
Rockaria!,Electric Light Orchestra,1977,rock
Happy Anniversary,Little River Band,1977,rock
Solsbury Hill,Peter Gabriel,1977,rock
Heard It in a Love Song,The Marshall Tucker Band,1977,rock
Virginia Plain,Roxy Music,1977,rock
The First Cut Is the Deepest,Rod Stewart,1977,rock
Looking After No1,The Boomtown Rats,1977,rock
Thunder in My Heart,Leo Sayer,1977,rock
Calling Dr. Love,KISS,1977,rock
Swingtown,Steve Miller Band,1977,rock
The Way I Feel Tonight,Bay City Rollers,1977,rock
Crackerbox Palace,George Harrison,1977,rock
Bite Your Lip (Get Up and Dance),Elton John,1977,rock
Don't Believe a Word,Thin Lizzy,1977,rock
She Did it,Eric Carmen,1977,rock
"Long, Long Way from Home",Foreigner,1977,rock
Watching the Detectives,Elvis Costello,1977,rock
Rockaway Beach,The Ramones,1977,rock
Stayin' Alive,Bee Gees,1978,rock
Da Ya Think I'm Sexy?,Rod Stewart,1978,rock
Disco Infemo,The Trammps,1978,rock
You're the One That I Want,Olivia Newton-John & John Travolta,1978,rock
Summer Nights,Olivia Newton-John & John Travolta,1978,rock
Three Times a Lady,Commodores,1978,rock
Last Dance,Donna Summer,1978,rock
Prove It All Night,Bruce Springsteen,1978,rock
Grease,Frankie Valli,1978,rock
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,1978,rock
With a Little Luck,Paul McCartney,1978,rock
Useta Be My Girl,The O'Jays,1978,rock
Hopelessly Devoted to You,Olivia Newton-John,1978,rock
A Little More Love,Olivia Newton-John,1978,rock
Night Fever,Bee Gees,1978,rock
My Life,Billy Joel,1978,rock
Hold the Line,Toto,1978,rock
What's Your Name,Lynyrd Skynyrd,1978,rock
Wuthering Heights,Kate Bush,1978,rock
One Nation under a Groove Part One,Funkadelic,1978,rock
Dreadlock Holiday,10cc,1978,rock
Love Is Like Oxygen,The Sweet,1978,rock
Jack and Jill,Raydio,1978,rock
Hot Blooded,Foreigner,1978,rock
Miss You,The Rolling Stones,1978,rock
Close the Door,Teddy Pendergrass,1978,rock
Rat Trap,The Boomtown Rats,1978,rock
Slip Slidin' Away,Simon Paul,1978,rock
Double Vision,Foreigner,1978,rock
King Tut,Steve Martin,1978,rock
Breakdown,Tom Petty and the Heartbreakers,1978,rock
Reminiscing,Little River Band,1978,rock
Sweet Talkin' Woman,Electric Light Orchestra,1978,rock
Because the Night,Patti Smith Group,1978,rock
Turn to Stone,Electric Light Orchestra,1978,rock
Whenever I Call You Friend,Kenny Loggins,1978,rock
Macho Man,Village People,1978,rock
I Love the Nightlife (Disco Round),Alicia Bridges,1978,rock
Native New Yorker,Odyssey,1978,rock
Still the Same,Bob Seger,1978,rock
Dust in the Wind,Kansas,1978,rock
"Too Much, Too Little, Too Late",Deniece Williams,1978,rock
Sandy,John Travolta,1978,rock
Denis,Blondie,1978,rock
Don't Let Me Be Misunderstood,Santa Esmeralda,1978,rock
You Belong to Me,Carly Simon,1978,rock
Street Corner Serenade,Wet Willie,1978,rock
Time Passages,Al Stewart,1978,rock
Hot Child in the City,Nick Gilder,1978,rock
Follow You Follow Me,Genesis,1978,rock
Stay,Jackson Browne,1978,rock
Hot Legs,Rod Stewart,1978,rock
It's a Heartache,Bonnie Tyler,1978,rock
Count on Me,Starship,1978,rock
Lotta Love,Nicolette Larson,1978,rock
My Best Friend's Girl,The Cars,1978,rock
Love Will Find a Way,Pablo Cruise,1978,rock
Promises,Eric Clapton,1978,rock
Baker Street,Gerry Rafferty,1978,rock
Mr. Blue Sky,Electric Light Orchestra,1978,rock
Short People,Randy Newman,1978,rock
Song for Guy,Elton John,1978,rock
Imaginary Lover,Atlanta Rhythm Section,1978,rock
Two Out of Three Ain't Bad,Meat Loaf,1978,rock
Life's Been Good,Joe Walsh,1978,rock
Bicycle Race,Queen,1978,rock
We'll Never Have to Say Goodbye Again,England Dan & John Ford Coley,1978,rock
The Man with the Child in His Eyes,Kate Bush,1978,rock
Hanging on the Telephone,Blondie,1978,rock
Forever Autumn,Jeff Wayne,1978,rock
Part-Time Love,Elton John,1978,rock
Who Are You,The Who,1978,rock
Right Down the Line,Gerry Rafferty,1978,rock
We've Got Tonite,Bob Seger,1978,rock
Runaway,Starship,1978,rock
Like Clockwork,The Boomtown Rats,1978,rock
Davy's on the Road Again,Manfred Mann,1978,rock
How You Gonna See Me Now,Alice Cooper,1978,rock
Just What I Needed,The Cars,1978,rock
Hollywood Nights,Bob Seger,1978,rock
Movin' Out (Anthony's Song),Billy Joel,1978,rock
No One Is Innocent,Sex Pistols,1978,rock
(I Love the Sound of) Breaking Glass,Nick Lowe,1978,rock
Every Kinda People,Robert Palmer,1978,rock
No Tell Lover,Chicago,1978,rock
Greased Lightnin',John Travolta,1978,rock
She's Always a Woman,Billy Joel,1978,rock
New York Groove,Ace Frehley,1978,rock
Fool (If You Think It's Over),Chris Rea,1978,rock
"Blue Morning, Blue Day",Foreigner,1978,rock
Running on Empty,Jackson Browne,1978,rock
You're the Love,Seals & Crofts,1978,rock
Ebony Eyes,Bob Welch,1978,rock
Public Image,Public Image Ltd.,1978,rock
Baby Hold On,Eddie Money,1978,rock
Straight On,Heart,1978,rock
Soul Man,The Blues Brothers,1978,rock
Change of Heart,Eric Carmen,1978,rock
Alive Again,Chicago,1978,rock
Beast of Burden,The Rolling Stones,1978,rock
Hot Stuff,Donna Summer,1979,rock
Another Brick in the Wall,Pink Floyd,1979,rock
Reunited,Peaches And Herb,1979,rock
Good Times,Chic,1979,rock
Rock with You,Michael Jackson,1979,rock
My Sharona,The Knack,1979,rock
Ring My Bell,Anita,1979,rock
Babe,Styx,1979,rock
Cars,Gary Numan,1979,rock
Brass in Pocket,The Pretenders,1979,rock
Escape (The Pina Colada Song),Rupert Holmes,1979,rock
Ain't No Stoppin' Us Now,Mcfadden And Whitehead,1979,rock
Don't Bring Me Down,Electric Light Orchestra,1979,rock
Heart of Glass,Blondie,1979,rock
Rapper's Delight,Sugarhill Gang,1979,rock
We Are Family,Sister Sledge,1979,rock
The Devil Went Down to Georgia,The Charlie Daniels Band,1979,rock
Pop Muzik,M,1979,rock
Cruisin',Smokey Robinson,1979,rock
Heartache Tonight,Eagles,1979,rock
Bad Girls,Donna Summer,1979,rock
What a Fool Believes,The Doobie Brothers,1979,rock
Crazy Little Thing Called Love,Queen,1979,rock
Sultans of Swing,Dire Straits,1979,rock
Is She Really Going Out with Him?,Joe Jackson,1979,rock
You're Only Lonely,J.D. Souther,1979,rock
The Logical Song,Supertramp,1979,rock
Bright Eyes,Art Garfunkel,1979,rock
Found a Cure,Ashford And Simpson,1979,rock
I Don't Like Mondays,The Boomtown Rats,1979,rock
Cruel to Be Kind,Nick Lowe,1979,rock
Tusk,Fleetwood Mac,1979,rock
Shine a Little Love,Electric Light Orchestra,1979,rock
Still,Commodores,1979,rock
Message in a Bottle,The Police,1979,rock
Are Friends Electric?,Tubeway Army,1979,rock
Wait for Me,Hall & Oates,1979,rock
Chuck E.'s in Love,Rickie Lee Jones,1979,rock
One Way or Another,Blondie,1979,rock
Video Killed the Radio Star,The Buggles,1979,rock
Working My Way Back to You,The Spinners,1979,rock
Sunday Girl,Blondie,1979,rock
Knock on Wood,Amii Stewart,1979,rock
Don't Stop 'til You Get Enough,Michael Jackson,1979,rock
Walking on the Moon,The Police,1979,rock
Send One Your Love,Stevie Wonder,1979,rock
Dance Away,Roxy Music,1979,rock
Dream Police,Cheap Trick,1979,rock
Sara,Fleetwood Mac,1979,rock
Lead Me On,Maxine Nightingale,1979,rock
I Wanna Be Your Lover,Prince,1979,rock
Boogie Wonderland,"Earth, Wind & Fire",1979,rock
The Long Run,Eagles,1979,rock
Don't Do Me Like That,Tom Petty and the Heartbreakers,1979,rock
I Want You to Want Me,Cheap Trick,1979,rock
Lonesome Loser,Little River Band,1979,rock
Don't Let Go,Isaac Hayes,1979,rock
Up the Junction,Squeeze,1979,rock
